data_id,hive_id,video_id,timestamp,approaches_count,departures_count,no_movement_count,number_of_detected_bees
97463,2,6,2022-01-01 00:00:01.0,4,3,8,13
97464,2,6,2022-01-01 00:00:01.0,4,3,8,14
97465,2,6,2022-01-01 00:00:01.0,4,4,8,14
97466,2,6,2022-01-01 00:00:01.0,4,4,8,15
97467,2,6,2022-01-01 00:00:01.0,4,4,8,13
97468,2,6,2022-01-01 00:00:01.0,4,4,8,16
97469,2,6,2022-01-01 00:00:01.0,4,4,8,13
97470,2,6,2022-01-01 00:00:01.0,4,4,8,14
97471,2,6,2022-01-01 00:00:01.0,4,4,7,13
97472,2,6,2022-01-01 00:00:01.0,4,4,7,13
97473,2,6,2022-01-01 00:00:01.0,4,4,7,13
97474,2,6,2022-01-01 00:00:01.0,4,4,7,13
97475,2,6,2022-01-01 00:00:01.0,4,4,7,13
97476,2,6,2022-01-01 00:00:01.0,4,4,7,13
97477,2,6,2022-01-01 00:00:01.0,4,4,7,12
97478,2,6,2022-01-01 00:00:01.0,4,4,7,12
97479,2,6,2022-01-01 00:00:01.0,4,4,7,13
97480,2,6,2022-01-01 00:00:01.0,4,4,7,13
97481,2,6,2022-01-01 00:00:01.0,4,4,7,13
97482,2,6,2022-01-01 00:00:01.0,4,4,7,13
97483,2,6,2022-01-01 00:00:01.0,4,4,7,13
97484,2,6,2022-01-01 00:00:01.0,4,4,6,13
97485,2,6,2022-01-01 00:00:01.0,4,4,6,13
97486,2,6,2022-01-01 00:00:01.0,4,4,5,13
97487,2,6,2022-01-01 00:00:01.0,4,4,5,14
97488,2,6,2022-01-01 00:00:01.0,4,4,5,14
97489,2,6,2022-01-01 00:00:01.0,4,4,5,14
97490,2,6,2022-01-01 00:00:01.0,4,4,5,15
97491,2,6,2022-01-01 00:00:01.0,4,4,5,14
97492,2,6,2022-01-01 00:00:01.0,4,4,5,15
97493,2,6,2022-01-01 00:00:01.0,5,4,5,14
97494,2,6,2022-01-01 00:00:01.0,5,4,5,15
97495,2,6,2022-01-01 00:00:01.0,5,4,5,14
97496,2,6,2022-01-01 00:00:01.0,5,4,5,15
97497,2,6,2022-01-01 00:00:01.0,5,4,5,17
97498,2,6,2022-01-01 00:00:01.0,5,4,5,17
97499,2,6,2022-01-01 00:00:01.0,5,4,5,15
97500,2,6,2022-01-01 00:00:01.0,5,4,5,14
97501,2,6,2022-01-01 00:00:01.0,5,4,5,14
97502,2,6,2022-01-01 00:00:01.0,5,5,5,14
97503,2,6,2022-01-01 00:00:01.0,5,5,6,14
97504,2,6,2022-01-01 00:00:01.0,5,5,6,14
97505,2,6,2022-01-01 00:00:01.0,5,5,6,15
97506,2,6,2022-01-01 00:00:02.0,5,5,6,14
97507,2,6,2022-01-01 00:00:02.0,5,5,6,12
97508,2,6,2022-01-01 00:00:02.0,5,5,6,13
97509,2,6,2022-01-01 00:00:02.0,5,5,6,15
97510,2,6,2022-01-01 00:00:02.0,5,5,6,14
97511,2,6,2022-01-01 00:00:02.0,5,5,6,15
97512,2,6,2022-01-01 00:00:02.0,5,5,6,16
97513,2,6,2022-01-01 00:00:02.0,5,5,6,16
97514,2,6,2022-01-01 00:00:02.0,5,5,5,15
97515,2,6,2022-01-01 00:00:02.0,5,5,6,16
97516,2,6,2022-01-01 00:00:02.0,5,5,6,15
97517,2,6,2022-01-01 00:00:02.0,5,5,6,16
97518,2,6,2022-01-01 00:00:02.0,5,5,7,16
97519,2,6,2022-01-01 00:00:02.0,5,5,7,16
97520,2,6,2022-01-01 00:00:02.0,5,5,7,16
97521,2,6,2022-01-01 00:00:02.0,5,5,7,16
97522,2,6,2022-01-01 00:00:02.0,6,5,6,15
97523,2,6,2022-01-01 00:00:02.0,6,5,6,16
97524,2,6,2022-01-01 00:00:02.0,6,5,6,15
97525,2,6,2022-01-01 00:00:02.0,6,5,6,15
97526,2,6,2022-01-01 00:00:02.0,6,5,6,15
97527,2,6,2022-01-01 00:00:02.0,6,5,6,15
97528,2,6,2022-01-01 00:00:02.0,6,5,6,15
97529,2,6,2022-01-01 00:00:02.0,6,5,6,15
97530,2,6,2022-01-01 00:00:02.0,6,5,5,15
97531,2,6,2022-01-01 00:00:02.0,6,5,5,15
97532,2,6,2022-01-01 00:00:02.0,6,5,5,15
97533,2,6,2022-01-01 00:00:02.0,6,5,5,16
97534,2,6,2022-01-01 00:00:02.0,6,5,5,17
97535,2,6,2022-01-01 00:00:02.0,6,4,5,17
97536,2,6,2022-01-01 00:00:02.0,7,4,5,17
97537,2,6,2022-01-01 00:00:02.0,7,4,5,17
97538,2,6,2022-01-01 00:00:02.0,7,4,5,16
97539,2,6,2022-01-01 00:00:02.0,7,4,5,17
97540,2,6,2022-01-01 00:00:02.0,7,4,5,17
97541,2,6,2022-01-01 00:00:02.0,7,4,5,16
97542,2,6,2022-01-01 00:00:02.0,7,4,5,16
97543,2,6,2022-01-01 00:00:02.0,7,4,5,17
97544,2,6,2022-01-01 00:00:02.0,7,4,5,16
97545,2,6,2022-01-01 00:00:02.0,7,4,5,15
97546,2,6,2022-01-01 00:00:02.0,7,4,5,16
97547,2,6,2022-01-01 00:00:02.0,7,4,5,17
97548,2,6,2022-01-01 00:00:02.0,7,4,5,17
97549,2,6,2022-01-01 00:00:02.0,8,4,6,17
97550,2,6,2022-01-01 00:00:02.0,8,4,6,17
97551,2,6,2022-01-01 00:00:02.0,8,4,6,18
97552,2,6,2022-01-01 00:00:02.0,8,5,6,16
97553,2,6,2022-01-01 00:00:02.0,8,5,6,14
97554,2,6,2022-01-01 00:00:02.0,8,5,6,16
97555,2,6,2022-01-01 00:00:02.0,8,5,6,16
97556,2,6,2022-01-01 00:00:03.0,8,5,6,16
97557,2,6,2022-01-01 00:00:03.0,8,5,6,16
97558,2,6,2022-01-01 00:00:03.0,7,5,5,15
97559,2,6,2022-01-01 00:00:03.0,7,5,5,16
97560,2,6,2022-01-01 00:00:03.0,7,5,5,15
97561,2,6,2022-01-01 00:00:03.0,7,5,5,16
97562,2,6,2022-01-01 00:00:03.0,7,5,4,16
97563,2,6,2022-01-01 00:00:03.0,7,5,5,17
97564,2,6,2022-01-01 00:00:03.0,7,5,5,16
97565,2,6,2022-01-01 00:00:03.0,7,5,5,15
97566,2,6,2022-01-01 00:00:03.0,7,5,5,14
97567,2,6,2022-01-01 00:00:03.0,7,5,5,15
97568,2,6,2022-01-01 00:00:03.0,7,5,5,15
97569,2,6,2022-01-01 00:00:03.0,7,5,5,14
97570,2,6,2022-01-01 00:00:03.0,7,5,5,14
97571,2,6,2022-01-01 00:00:03.0,7,5,5,15
97572,2,6,2022-01-01 00:00:03.0,7,5,5,16
97573,2,6,2022-01-01 00:00:03.0,7,5,5,13
97574,2,6,2022-01-01 00:00:03.0,7,5,5,15
97575,2,6,2022-01-01 00:00:03.0,7,5,5,15
97576,2,6,2022-01-01 00:00:03.0,7,5,5,15
97577,2,6,2022-01-01 00:00:03.0,6,5,5,15
97578,2,6,2022-01-01 00:00:03.0,6,5,5,14
97579,2,6,2022-01-01 00:00:03.0,6,5,4,14
97580,2,6,2022-01-01 00:00:03.0,6,5,4,13
97581,2,6,2022-01-01 00:00:03.0,6,5,4,14
97582,2,6,2022-01-01 00:00:03.0,6,5,4,13
97583,2,6,2022-01-01 00:00:03.0,6,5,4,14
97584,2,6,2022-01-01 00:00:03.0,6,5,4,13
97585,2,6,2022-01-01 00:00:03.0,6,5,4,15
97586,2,6,2022-01-01 00:00:03.0,6,5,4,13
97587,2,6,2022-01-01 00:00:03.0,6,5,4,15
97588,2,6,2022-01-01 00:00:03.0,6,5,4,14
97589,2,6,2022-01-01 00:00:03.0,6,5,4,15
97590,2,6,2022-01-01 00:00:03.0,6,5,4,14
97591,2,6,2022-01-01 00:00:03.0,6,5,4,15
97592,2,6,2022-01-01 00:00:03.0,6,5,4,13
97593,2,6,2022-01-01 00:00:03.0,6,5,4,15
97594,2,6,2022-01-01 00:00:03.0,6,5,4,14
97595,2,6,2022-01-01 00:00:03.0,6,5,4,15
97596,2,6,2022-01-01 00:00:03.0,6,5,4,15
97597,2,6,2022-01-01 00:00:03.0,6,5,4,17
97598,2,6,2022-01-01 00:00:03.0,6,5,4,17
97599,2,6,2022-01-01 00:00:03.0,6,5,4,16
97600,2,6,2022-01-01 00:00:03.0,6,5,4,15
97601,2,6,2022-01-01 00:00:03.0,6,5,4,17
97602,2,6,2022-01-01 00:00:03.0,6,5,5,15
97603,2,6,2022-01-01 00:00:03.0,6,5,5,16
97604,2,6,2022-01-01 00:00:03.0,6,5,5,14
97605,2,6,2022-01-01 00:00:03.0,6,5,5,15
97606,2,6,2022-01-01 00:00:04.0,6,5,5,15
97607,2,6,2022-01-01 00:00:04.0,6,5,5,14
97608,2,6,2022-01-01 00:00:04.0,6,6,5,14
97609,2,6,2022-01-01 00:00:04.0,6,6,5,15
97610,2,6,2022-01-01 00:00:04.0,6,5,5,15
97611,2,6,2022-01-01 00:00:04.0,6,5,5,15
97612,2,6,2022-01-01 00:00:04.0,6,5,5,15
97613,2,6,2022-01-01 00:00:04.0,6,5,5,16
97614,2,6,2022-01-01 00:00:04.0,6,5,5,17
97615,2,6,2022-01-01 00:00:04.0,6,5,5,17
97616,2,6,2022-01-01 00:00:04.0,6,5,5,17
97617,2,6,2022-01-01 00:00:04.0,5,5,5,15
97618,2,6,2022-01-01 00:00:04.0,5,5,5,15
97619,2,6,2022-01-01 00:00:04.0,5,5,5,16
97620,2,6,2022-01-01 00:00:04.0,5,5,5,16
97621,2,6,2022-01-01 00:00:04.0,5,5,5,17
97622,2,6,2022-01-01 00:00:04.0,5,5,5,17
97623,2,6,2022-01-01 00:00:04.0,5,5,5,15
97624,2,6,2022-01-01 00:00:04.0,5,5,5,17
97625,2,6,2022-01-01 00:00:04.0,5,5,5,16
97626,2,6,2022-01-01 00:00:04.0,5,5,5,15
97627,2,6,2022-01-01 00:00:04.0,5,6,5,18
97628,2,6,2022-01-01 00:00:04.0,5,6,5,17
97629,2,6,2022-01-01 00:00:04.0,5,6,5,18
97630,2,6,2022-01-01 00:00:04.0,5,6,5,17
97631,2,6,2022-01-01 00:00:04.0,5,6,5,19
97632,2,6,2022-01-01 00:00:04.0,5,7,5,18
97633,2,6,2022-01-01 00:00:04.0,5,7,5,16
97634,2,6,2022-01-01 00:00:04.0,5,7,5,18
97635,2,6,2022-01-01 00:00:04.0,5,7,6,19
97636,2,6,2022-01-01 00:00:04.0,5,7,6,17
97637,2,6,2022-01-01 00:00:04.0,5,7,6,17
97638,2,6,2022-01-01 00:00:04.0,5,7,6,18
97639,2,6,2022-01-01 00:00:04.0,5,6,6,20
97640,2,6,2022-01-01 00:00:04.0,5,6,6,20
97641,2,6,2022-01-01 00:00:04.0,5,6,6,18
97642,2,6,2022-01-01 00:00:04.0,5,7,6,18
97643,2,6,2022-01-01 00:00:04.0,5,7,7,20
97644,2,6,2022-01-01 00:00:04.0,5,7,7,18
97645,2,6,2022-01-01 00:00:04.0,5,7,7,16
97646,2,6,2022-01-01 00:00:04.0,5,7,7,17
97647,2,6,2022-01-01 00:00:04.0,5,7,7,16
97648,2,6,2022-01-01 00:00:04.0,5,7,7,15
97649,2,6,2022-01-01 00:00:04.0,5,7,7,16
97650,2,6,2022-01-01 00:00:04.0,5,7,7,16
97651,2,6,2022-01-01 00:00:04.0,5,7,7,17
97652,2,6,2022-01-01 00:00:04.0,5,7,6,14
97653,2,6,2022-01-01 00:00:04.0,5,7,6,15
97654,2,6,2022-01-01 00:00:04.0,5,7,6,15
97655,2,6,2022-01-01 00:00:04.0,5,7,6,14
97656,2,6,2022-01-01 00:00:05.0,5,7,5,13
97657,2,6,2022-01-01 00:00:05.0,5,7,5,15
97658,2,6,2022-01-01 00:00:05.0,5,7,5,14
97659,2,6,2022-01-01 00:00:05.0,5,7,5,14
97660,2,6,2022-01-01 00:00:05.0,5,7,5,13
97661,2,6,2022-01-01 00:00:05.0,5,7,5,14
97662,2,6,2022-01-01 00:00:05.0,5,7,5,15
97663,2,6,2022-01-01 00:00:05.0,5,6,5,14
97664,2,6,2022-01-01 00:00:05.0,5,6,4,15
97665,2,6,2022-01-01 00:00:05.0,5,6,4,15
97666,2,6,2022-01-01 00:00:05.0,5,6,4,15
97667,2,6,2022-01-01 00:00:05.0,5,6,4,14
97668,2,6,2022-01-01 00:00:05.0,5,6,4,15
97669,2,6,2022-01-01 00:00:05.0,5,6,4,14
97670,2,6,2022-01-01 00:00:05.0,5,6,4,15
97671,2,6,2022-01-01 00:00:05.0,5,6,4,14
97672,2,6,2022-01-01 00:00:05.0,5,6,4,15
97673,2,6,2022-01-01 00:00:05.0,5,6,4,15
97674,2,6,2022-01-01 00:00:05.0,5,6,4,15
97675,2,6,2022-01-01 00:00:05.0,5,6,4,15
97676,2,6,2022-01-01 00:00:05.0,7,6,4,14
97677,2,6,2022-01-01 00:00:05.0,7,6,4,17
97678,2,6,2022-01-01 00:00:05.0,7,6,4,15
97679,2,6,2022-01-01 00:00:05.0,7,6,4,17
97680,2,6,2022-01-01 00:00:05.0,7,6,4,15
97681,2,6,2022-01-01 00:00:05.0,7,6,5,17
97682,2,6,2022-01-01 00:00:05.0,7,6,5,15
97683,2,6,2022-01-01 00:00:05.0,7,6,5,13
97684,2,6,2022-01-01 00:00:05.0,7,6,5,13
97685,2,6,2022-01-01 00:00:05.0,7,6,5,14
97686,2,6,2022-01-01 00:00:05.0,7,6,5,17
97687,2,6,2022-01-01 00:00:05.0,7,6,5,16
97688,2,6,2022-01-01 00:00:05.0,7,6,6,15
97689,2,6,2022-01-01 00:00:05.0,7,6,6,15
97690,2,6,2022-01-01 00:00:05.0,7,6,6,16
97691,2,6,2022-01-01 00:00:05.0,7,5,6,14
97692,2,6,2022-01-01 00:00:05.0,7,6,6,15
97693,2,6,2022-01-01 00:00:05.0,7,6,6,14
97694,2,6,2022-01-01 00:00:05.0,7,6,6,15
97695,2,6,2022-01-01 00:00:05.0,7,6,6,15
97696,2,6,2022-01-01 00:00:05.0,7,6,6,17
97697,2,6,2022-01-01 00:00:05.0,7,6,6,16
97698,2,6,2022-01-01 00:00:05.0,7,6,6,17
97699,2,6,2022-01-01 00:00:05.0,7,6,6,15
97700,2,6,2022-01-01 00:00:05.0,7,6,5,17
97701,2,6,2022-01-01 00:00:05.0,7,6,5,17
97702,2,6,2022-01-01 00:00:05.0,7,6,5,21
97703,2,6,2022-01-01 00:00:05.0,7,6,5,19
97704,2,6,2022-01-01 00:00:05.0,7,6,5,19
97705,2,6,2022-01-01 00:00:05.0,7,7,5,20
97706,2,6,2022-01-01 00:00:06.0,7,7,5,21
97707,2,6,2022-01-01 00:00:06.0,7,7,5,21
97708,2,6,2022-01-01 00:00:06.0,7,7,5,21
97709,2,6,2022-01-01 00:00:06.0,7,7,5,22
97710,2,6,2022-01-01 00:00:06.0,7,7,6,21
97711,2,6,2022-01-01 00:00:06.0,7,7,6,17
97712,2,6,2022-01-01 00:00:06.0,7,7,6,18
97713,2,6,2022-01-01 00:00:06.0,7,7,6,20
97714,2,6,2022-01-01 00:00:06.0,7,7,6,17
97715,2,6,2022-01-01 00:00:06.0,7,7,7,18
97716,2,6,2022-01-01 00:00:06.0,7,7,7,18
97717,2,6,2022-01-01 00:00:06.0,7,7,7,18
97718,2,6,2022-01-01 00:00:06.0,7,6,7,16
97719,2,6,2022-01-01 00:00:06.0,7,6,7,14
97720,2,6,2022-01-01 00:00:06.0,7,7,7,15
97721,2,6,2022-01-01 00:00:06.0,7,7,6,14
97722,2,6,2022-01-01 00:00:06.0,7,7,6,14
97723,2,6,2022-01-01 00:00:06.0,7,7,6,17
97724,2,6,2022-01-01 00:00:06.0,7,7,6,16
97725,2,6,2022-01-01 00:00:06.0,7,7,6,13
97726,2,6,2022-01-01 00:00:06.0,7,7,4,14
97727,2,6,2022-01-01 00:00:06.0,7,7,4,14
97728,2,6,2022-01-01 00:00:06.0,7,6,4,13
97729,2,6,2022-01-01 00:00:06.0,7,6,4,16
97730,2,6,2022-01-01 00:00:06.0,7,6,4,14
97731,2,6,2022-01-01 00:00:06.0,7,6,4,14
97732,2,6,2022-01-01 00:00:06.0,7,6,3,15
97733,2,6,2022-01-01 00:00:06.0,7,5,3,16
97734,2,6,2022-01-01 00:00:06.0,7,4,3,14
97735,2,6,2022-01-01 00:00:06.0,7,4,3,17
97736,2,6,2022-01-01 00:00:06.0,7,4,3,14
97737,2,6,2022-01-01 00:00:06.0,7,4,3,16
97738,2,6,2022-01-01 00:00:06.0,7,5,3,16
97739,2,6,2022-01-01 00:00:06.0,7,5,3,17
97740,2,6,2022-01-01 00:00:06.0,7,5,3,16
97741,2,6,2022-01-01 00:00:06.0,7,5,3,16
97742,2,6,2022-01-01 00:00:06.0,7,5,3,16
97743,2,6,2022-01-01 00:00:06.0,7,5,3,19
97744,2,6,2022-01-01 00:00:06.0,7,5,3,17
97745,2,6,2022-01-01 00:00:06.0,7,5,5,17
97746,2,6,2022-01-01 00:00:06.0,7,5,6,18
97747,2,6,2022-01-01 00:00:06.0,7,5,6,17
97748,2,6,2022-01-01 00:00:06.0,7,5,6,18
97749,2,6,2022-01-01 00:00:06.0,7,5,6,17
97750,2,6,2022-01-01 00:00:06.0,7,5,6,17
97751,2,6,2022-01-01 00:00:06.0,7,5,6,17
97752,2,6,2022-01-01 00:00:06.0,7,5,6,17
97753,2,6,2022-01-01 00:00:06.0,7,5,6,18
97754,2,6,2022-01-01 00:00:06.0,7,5,6,18
97755,2,6,2022-01-01 00:00:06.0,7,5,6,17
97756,2,6,2022-01-01 00:00:07.0,7,5,6,18
97757,2,6,2022-01-01 00:00:07.0,7,5,6,19
97758,2,6,2022-01-01 00:00:07.0,7,5,6,20
97759,2,6,2022-01-01 00:00:07.0,8,5,6,16
97760,2,6,2022-01-01 00:00:07.0,8,5,6,16
97761,2,6,2022-01-01 00:00:07.0,8,5,6,18
97762,2,6,2022-01-01 00:00:07.0,8,5,6,16
97763,2,6,2022-01-01 00:00:07.0,9,5,6,17
97764,2,6,2022-01-01 00:00:07.0,9,6,6,16
97765,2,6,2022-01-01 00:00:07.0,9,5,5,17
97766,2,6,2022-01-01 00:00:07.0,9,5,5,16
97767,2,6,2022-01-01 00:00:07.0,9,5,5,17
97768,2,6,2022-01-01 00:00:07.0,9,5,5,18
97769,2,6,2022-01-01 00:00:07.0,9,5,5,18
97770,2,6,2022-01-01 00:00:07.0,9,5,5,18
97771,2,6,2022-01-01 00:00:07.0,9,5,5,18
97772,2,6,2022-01-01 00:00:07.0,9,5,4,17
97773,2,6,2022-01-01 00:00:07.0,9,5,4,17
97774,2,6,2022-01-01 00:00:07.0,9,5,4,16
97775,2,6,2022-01-01 00:00:07.0,9,5,4,16
97776,2,6,2022-01-01 00:00:07.0,9,5,4,15
97777,2,6,2022-01-01 00:00:07.0,9,5,4,16
97778,2,6,2022-01-01 00:00:07.0,9,5,4,17
97779,2,6,2022-01-01 00:00:07.0,9,4,4,18
97780,2,6,2022-01-01 00:00:07.0,9,4,4,16
97781,2,6,2022-01-01 00:00:07.0,9,4,4,15
97782,2,6,2022-01-01 00:00:07.0,9,4,4,16
97783,2,6,2022-01-01 00:00:07.0,9,4,4,16
97784,2,6,2022-01-01 00:00:07.0,9,4,4,17
97785,2,6,2022-01-01 00:00:07.0,9,4,4,17
97786,2,6,2022-01-01 00:00:07.0,9,4,4,16
97787,2,6,2022-01-01 00:00:07.0,9,4,4,17
97788,2,6,2022-01-01 00:00:07.0,9,4,4,16
97789,2,6,2022-01-01 00:00:07.0,9,4,4,16
97790,2,6,2022-01-01 00:00:07.0,9,4,4,17
97791,2,6,2022-01-01 00:00:07.0,9,4,4,16
97792,2,6,2022-01-01 00:00:07.0,9,4,4,15
97793,2,6,2022-01-01 00:00:07.0,9,4,4,16
97794,2,6,2022-01-01 00:00:07.0,9,4,4,15
97795,2,6,2022-01-01 00:00:07.0,9,3,4,14
97796,2,6,2022-01-01 00:00:07.0,9,3,4,15
97797,2,6,2022-01-01 00:00:07.0,9,3,4,15
97798,2,6,2022-01-01 00:00:07.0,9,3,4,15
97799,2,6,2022-01-01 00:00:07.0,9,3,4,16
97800,2,6,2022-01-01 00:00:07.0,9,3,4,15
97801,2,6,2022-01-01 00:00:07.0,9,3,4,17
97802,2,6,2022-01-01 00:00:07.0,9,3,4,15
97803,2,6,2022-01-01 00:00:07.0,9,3,4,16
97804,2,6,2022-01-01 00:00:07.0,10,3,4,16
97805,2,6,2022-01-01 00:00:07.0,10,3,4,18
97806,2,6,2022-01-01 00:00:08.0,10,3,4,17
97807,2,6,2022-01-01 00:00:08.0,10,3,4,16
97808,2,6,2022-01-01 00:00:08.0,10,3,4,18
97809,2,6,2022-01-01 00:00:08.0,10,3,4,18
97810,2,6,2022-01-01 00:00:08.0,10,3,4,18
97811,2,6,2022-01-01 00:00:08.0,10,3,4,19
97812,2,6,2022-01-01 00:00:08.0,10,3,4,18
97813,2,6,2022-01-01 00:00:08.0,10,3,4,19
97814,2,6,2022-01-01 00:00:08.0,11,3,4,18
97815,2,6,2022-01-01 00:00:08.0,11,3,4,20
97816,2,6,2022-01-01 00:00:08.0,11,3,5,18
97817,2,6,2022-01-01 00:00:08.0,11,3,5,19
97818,2,6,2022-01-01 00:00:08.0,11,3,5,18
97819,2,6,2022-01-01 00:00:08.0,11,3,5,18
97820,2,6,2022-01-01 00:00:08.0,11,3,5,17
97821,2,6,2022-01-01 00:00:08.0,11,3,5,17
97822,2,6,2022-01-01 00:00:08.0,11,3,5,17
97823,2,6,2022-01-01 00:00:08.0,11,3,5,17
97824,2,6,2022-01-01 00:00:08.0,11,3,5,17
97825,2,6,2022-01-01 00:00:08.0,11,3,4,17
97826,2,6,2022-01-01 00:00:08.0,11,3,4,17
97827,2,6,2022-01-01 00:00:08.0,11,3,4,18
97828,2,6,2022-01-01 00:00:08.0,11,3,5,18
97829,2,6,2022-01-01 00:00:08.0,11,2,6,18
97830,2,6,2022-01-01 00:00:08.0,11,2,6,19
97831,2,6,2022-01-01 00:00:08.0,10,2,6,18
97832,2,6,2022-01-01 00:00:08.0,10,2,7,19
97833,2,6,2022-01-01 00:00:08.0,10,2,7,20
97834,2,6,2022-01-01 00:00:08.0,10,2,6,18
97835,2,6,2022-01-01 00:00:08.0,10,2,6,18
97836,2,6,2022-01-01 00:00:08.0,10,2,6,19
97837,2,6,2022-01-01 00:00:08.0,10,2,6,20
97838,2,6,2022-01-01 00:00:08.0,10,2,6,20
97839,2,6,2022-01-01 00:00:08.0,10,2,6,21
97840,2,6,2022-01-01 00:00:08.0,10,2,7,20
97841,2,6,2022-01-01 00:00:08.0,10,2,7,20
97842,2,6,2022-01-01 00:00:08.0,10,2,7,20
97843,2,6,2022-01-01 00:00:08.0,10,2,7,20
97844,2,6,2022-01-01 00:00:08.0,10,2,7,20
97845,2,6,2022-01-01 00:00:08.0,10,2,7,20
97846,2,6,2022-01-01 00:00:08.0,10,2,7,20
97847,2,6,2022-01-01 00:00:08.0,11,2,7,21
97848,2,6,2022-01-01 00:00:08.0,11,2,7,21
97849,2,6,2022-01-01 00:00:08.0,11,2,7,20
97850,2,6,2022-01-01 00:00:08.0,11,2,7,20
97851,2,6,2022-01-01 00:00:08.0,11,2,7,19
97852,2,6,2022-01-01 00:00:08.0,11,2,7,19
97853,2,6,2022-01-01 00:00:08.0,11,3,7,18
97854,2,6,2022-01-01 00:00:08.0,11,3,7,18
97855,2,6,2022-01-01 00:00:08.0,11,3,7,19
97856,2,6,2022-01-01 00:00:09.0,11,3,7,17
97857,2,6,2022-01-01 00:00:09.0,11,3,7,18
97858,2,6,2022-01-01 00:00:09.0,11,3,7,17
97859,2,6,2022-01-01 00:00:09.0,11,3,7,18
97860,2,6,2022-01-01 00:00:09.0,11,3,7,17
97861,2,6,2022-01-01 00:00:09.0,11,3,7,17
97862,2,6,2022-01-01 00:00:09.0,11,3,7,17
97863,2,6,2022-01-01 00:00:09.0,11,3,6,16
97864,2,6,2022-01-01 00:00:09.0,10,3,6,17
97865,2,6,2022-01-01 00:00:09.0,10,3,6,19
97866,2,6,2022-01-01 00:00:09.0,10,3,6,18
97867,2,6,2022-01-01 00:00:09.0,10,3,6,16
97868,2,6,2022-01-01 00:00:09.0,10,3,6,19
97869,2,6,2022-01-01 00:00:09.0,10,3,6,17
97870,2,6,2022-01-01 00:00:09.0,10,3,6,17
97871,2,6,2022-01-01 00:00:09.0,10,3,6,18
97872,2,6,2022-01-01 00:00:09.0,10,3,6,17
97873,2,6,2022-01-01 00:00:09.0,10,3,5,16
97874,2,6,2022-01-01 00:00:09.0,10,3,5,18
97875,2,6,2022-01-01 00:00:09.0,10,3,5,18
