data_id,hive_id,video_id,timestamp,approaches_count,departures_count,no_movement_count,number_of_detected_bees
86450,2,3,2022-01-01 00:00:04.0,21,9,11,39
86451,2,3,2022-01-01 00:00:04.0,21,9,11,38
86452,2,3,2022-01-01 00:00:04.0,21,9,11,39
86453,2,3,2022-01-01 00:00:04.0,21,9,12,41
86454,2,3,2022-01-01 00:00:04.0,21,9,12,41
86455,2,3,2022-01-01 00:00:04.0,21,9,12,38
86456,2,3,2022-01-01 00:00:04.0,21,9,12,38
86457,2,3,2022-01-01 00:00:04.0,20,9,12,39
86458,2,3,2022-01-01 00:00:04.0,21,9,12,38
86459,2,3,2022-01-01 00:00:04.0,21,9,12,38
86460,2,3,2022-01-01 00:00:04.0,21,9,12,37
86461,2,3,2022-01-01 00:00:04.0,21,9,11,35
86462,2,3,2022-01-01 00:00:04.0,21,9,11,39
86463,2,3,2022-01-01 00:00:04.0,21,9,11,35
86464,2,3,2022-01-01 00:00:04.0,21,9,11,34
86465,2,3,2022-01-01 00:00:04.0,21,9,11,35
86466,2,3,2022-01-01 00:00:04.0,21,9,11,38
86467,2,3,2022-01-01 00:00:04.0,21,9,11,36
86468,2,3,2022-01-01 00:00:04.0,21,9,10,36
86469,2,3,2022-01-01 00:00:04.0,21,10,10,38
86470,2,3,2022-01-01 00:00:04.0,21,10,10,43
86471,2,3,2022-01-01 00:00:04.0,21,10,10,38
86472,2,3,2022-01-01 00:00:04.0,21,10,10,39
86473,2,3,2022-01-01 00:00:04.0,21,10,10,40
86474,2,3,2022-01-01 00:00:04.0,21,10,9,39
86475,2,3,2022-01-01 00:00:04.0,21,10,9,37
86476,2,3,2022-01-01 00:00:04.0,21,10,9,42
86477,2,3,2022-01-01 00:00:04.0,21,10,9,38
86478,2,3,2022-01-01 00:00:04.0,21,11,9,39
86479,2,3,2022-01-01 00:00:04.0,21,11,9,38
86480,2,3,2022-01-01 00:00:04.0,21,11,10,41
86481,2,3,2022-01-01 00:00:04.0,21,10,9,43
86482,2,3,2022-01-01 00:00:04.0,21,10,8,42
86483,2,3,2022-01-01 00:00:04.0,21,10,8,38
86484,2,3,2022-01-01 00:00:04.0,22,11,8,45
86485,2,3,2022-01-01 00:00:04.0,22,11,8,47
86486,2,3,2022-01-01 00:00:04.0,23,11,8,42
86487,2,3,2022-01-01 00:00:04.0,23,11,8,44
86488,2,3,2022-01-01 00:00:04.0,23,11,8,43
86489,2,3,2022-01-01 00:00:04.0,23,11,10,45
86490,2,3,2022-01-01 00:00:04.0,23,12,9,45
86491,2,3,2022-01-01 00:00:04.0,23,12,10,44
86492,2,3,2022-01-01 00:00:04.0,23,12,10,47
86493,2,3,2022-01-01 00:00:04.0,23,12,10,44
86494,2,3,2022-01-01 00:00:04.0,24,12,10,44
86495,2,3,2022-01-01 00:00:04.0,23,12,10,47
86496,2,3,2022-01-01 00:00:04.0,23,12,10,43
86497,2,3,2022-01-01 00:00:04.0,23,12,10,45
86498,2,3,2022-01-01 00:00:04.0,23,12,10,50
86499,2,3,2022-01-01 00:00:05.0,23,12,10,48
86500,2,3,2022-01-01 00:00:05.0,23,12,10,47
86501,2,3,2022-01-01 00:00:05.0,23,12,10,48
86502,2,3,2022-01-01 00:00:05.0,23,12,10,48
86503,2,3,2022-01-01 00:00:05.0,23,12,10,47
86504,2,3,2022-01-01 00:00:05.0,24,12,10,50
86505,2,3,2022-01-01 00:00:05.0,24,13,10,44
86506,2,3,2022-01-01 00:00:05.0,24,13,10,45
86507,2,3,2022-01-01 00:00:05.0,24,13,10,44
86508,2,3,2022-01-01 00:00:05.0,24,13,10,45
86509,2,3,2022-01-01 00:00:05.0,24,13,10,47
86510,2,3,2022-01-01 00:00:05.0,23,13,11,47
86511,2,3,2022-01-01 00:00:05.0,23,13,11,46
86512,2,3,2022-01-01 00:00:05.0,23,13,12,43
86513,2,3,2022-01-01 00:00:05.0,23,13,12,47
86514,2,3,2022-01-01 00:00:05.0,24,13,12,41
86515,2,3,2022-01-01 00:00:05.0,24,13,13,43
86516,2,3,2022-01-01 00:00:05.0,24,13,13,40
86517,2,3,2022-01-01 00:00:05.0,24,13,13,40
86518,2,3,2022-01-01 00:00:05.0,24,13,13,41
86519,2,3,2022-01-01 00:00:05.0,24,13,13,42
86520,2,3,2022-01-01 00:00:05.0,24,13,13,40
86521,2,3,2022-01-01 00:00:05.0,24,13,12,42
86522,2,3,2022-01-01 00:00:05.0,24,13,12,42
86523,2,3,2022-01-01 00:00:05.0,24,13,10,40
86524,2,3,2022-01-01 00:00:05.0,24,12,10,44
86525,2,3,2022-01-01 00:00:05.0,23,12,11,44
86526,2,3,2022-01-01 00:00:05.0,23,12,10,41
86527,2,3,2022-01-01 00:00:05.0,23,12,10,43
86528,2,3,2022-01-01 00:00:05.0,23,12,10,43
86529,2,3,2022-01-01 00:00:05.0,23,12,10,45
86530,2,3,2022-01-01 00:00:05.0,23,12,10,46
86531,2,3,2022-01-01 00:00:05.0,23,12,10,44
86532,2,3,2022-01-01 00:00:05.0,23,12,10,44
86533,2,3,2022-01-01 00:00:05.0,23,12,10,42
86534,2,3,2022-01-01 00:00:05.0,23,12,10,44
86535,2,3,2022-01-01 00:00:05.0,23,12,10,44
86536,2,3,2022-01-01 00:00:05.0,24,12,10,42
86537,2,3,2022-01-01 00:00:05.0,24,11,10,42
86538,2,3,2022-01-01 00:00:05.0,24,12,10,43
86539,2,3,2022-01-01 00:00:05.0,24,12,10,43
86540,2,3,2022-01-01 00:00:05.0,24,12,10,46
86541,2,3,2022-01-01 00:00:05.0,24,12,10,47
86542,2,3,2022-01-01 00:00:05.0,24,12,10,46
86543,2,3,2022-01-01 00:00:05.0,24,12,10,44
86544,2,3,2022-01-01 00:00:05.0,24,12,10,44
86545,2,3,2022-01-01 00:00:05.0,24,12,11,43
86546,2,3,2022-01-01 00:00:05.0,23,12,11,40
86547,2,3,2022-01-01 00:00:05.0,23,12,11,40
86548,2,3,2022-01-01 00:00:05.0,23,12,11,43
86549,2,3,2022-01-01 00:00:06.0,23,12,11,44
86550,2,3,2022-01-01 00:00:06.0,23,12,11,43
86551,2,3,2022-01-01 00:00:06.0,23,12,11,41
86552,2,3,2022-01-01 00:00:06.0,23,12,11,44
86553,2,3,2022-01-01 00:00:06.0,23,12,11,42
86554,2,3,2022-01-01 00:00:06.0,24,12,10,42
86555,2,3,2022-01-01 00:00:06.0,24,12,10,43
86556,2,3,2022-01-01 00:00:06.0,24,12,10,43
86557,2,3,2022-01-01 00:00:06.0,23,12,10,40
86558,2,3,2022-01-01 00:00:06.0,23,12,10,44
86559,2,3,2022-01-01 00:00:06.0,23,12,11,42
86560,2,3,2022-01-01 00:00:06.0,23,12,11,41
86561,2,3,2022-01-01 00:00:06.0,23,12,10,43
86562,2,3,2022-01-01 00:00:06.0,23,12,10,40
86563,2,3,2022-01-01 00:00:06.0,23,12,10,39
86564,2,3,2022-01-01 00:00:06.0,23,12,9,40
86565,2,3,2022-01-01 00:00:06.0,23,12,9,41
86566,2,3,2022-01-01 00:00:06.0,24,12,9,39
86567,2,3,2022-01-01 00:00:06.0,24,12,8,40
86568,2,3,2022-01-01 00:00:06.0,24,12,8,40
86569,2,3,2022-01-01 00:00:06.0,24,12,8,42
86570,2,3,2022-01-01 00:00:06.0,24,12,8,38
86571,2,3,2022-01-01 00:00:06.0,24,12,8,35
86572,2,3,2022-01-01 00:00:06.0,24,12,8,39
86573,2,3,2022-01-01 00:00:06.0,24,12,8,41
86574,2,3,2022-01-01 00:00:06.0,24,12,8,43
86575,2,3,2022-01-01 00:00:06.0,23,12,8,39
86576,2,3,2022-01-01 00:00:06.0,23,12,8,41
86577,2,3,2022-01-01 00:00:06.0,23,12,8,42
86578,2,3,2022-01-01 00:00:06.0,23,12,8,45
86579,2,3,2022-01-01 00:00:06.0,23,12,7,41
86580,2,3,2022-01-01 00:00:06.0,24,12,7,42
86581,2,3,2022-01-01 00:00:06.0,24,12,7,44
86582,2,3,2022-01-01 00:00:06.0,24,12,7,43
86583,2,3,2022-01-01 00:00:06.0,24,12,7,40
86584,2,3,2022-01-01 00:00:06.0,24,12,7,41
86585,2,3,2022-01-01 00:00:06.0,24,11,7,41
86586,2,3,2022-01-01 00:00:06.0,24,11,7,41
86587,2,3,2022-01-01 00:00:06.0,24,11,7,37
86588,2,3,2022-01-01 00:00:06.0,24,11,7,40
86589,2,3,2022-01-01 00:00:06.0,24,11,7,43
86590,2,3,2022-01-01 00:00:06.0,24,11,7,41
86591,2,3,2022-01-01 00:00:06.0,24,11,8,39
86592,2,3,2022-01-01 00:00:06.0,24,11,8,39
86593,2,3,2022-01-01 00:00:06.0,24,11,8,39
86594,2,3,2022-01-01 00:00:06.0,24,11,8,39
86595,2,3,2022-01-01 00:00:06.0,23,11,8,38
86596,2,3,2022-01-01 00:00:06.0,23,11,8,42
86597,2,3,2022-01-01 00:00:06.0,23,12,8,39
86598,2,3,2022-01-01 00:00:06.0,23,12,8,41
86599,2,3,2022-01-01 00:00:07.0,24,12,8,40
86600,2,3,2022-01-01 00:00:07.0,24,13,8,43
86601,2,3,2022-01-01 00:00:07.0,24,15,8,42
86602,2,3,2022-01-01 00:00:07.0,24,15,7,43
86603,2,3,2022-01-01 00:00:07.0,24,15,7,43
86604,2,3,2022-01-01 00:00:07.0,24,15,7,44
86605,2,3,2022-01-01 00:00:07.0,24,14,7,40
86606,2,3,2022-01-01 00:00:07.0,24,14,6,45
86607,2,3,2022-01-01 00:00:07.0,24,13,6,40
86608,2,3,2022-01-01 00:00:07.0,24,13,5,42
86609,2,3,2022-01-01 00:00:07.0,24,13,6,42
86610,2,3,2022-01-01 00:00:07.0,24,13,6,44
86611,2,3,2022-01-01 00:00:07.0,24,13,6,46
86612,2,3,2022-01-01 00:00:07.0,24,13,6,45
86613,2,3,2022-01-01 00:00:07.0,24,12,6,44
86614,2,3,2022-01-01 00:00:07.0,24,12,6,43
86615,2,3,2022-01-01 00:00:07.0,24,13,6,42
86616,2,3,2022-01-01 00:00:07.0,25,13,7,44
86617,2,3,2022-01-01 00:00:07.0,25,13,7,43
86618,2,3,2022-01-01 00:00:07.0,25,13,7,46
86619,2,3,2022-01-01 00:00:07.0,25,13,7,45
86620,2,3,2022-01-01 00:00:07.0,25,13,7,45
86621,2,3,2022-01-01 00:00:07.0,24,13,8,44
86622,2,3,2022-01-01 00:00:07.0,24,13,8,46
86623,2,3,2022-01-01 00:00:07.0,24,13,8,45
86624,2,3,2022-01-01 00:00:07.0,24,13,8,48
86625,2,3,2022-01-01 00:00:07.0,24,13,8,50
86626,2,3,2022-01-01 00:00:07.0,24,14,8,49
86627,2,3,2022-01-01 00:00:07.0,24,14,8,48
86628,2,3,2022-01-01 00:00:07.0,24,15,8,45
86629,2,3,2022-01-01 00:00:07.0,24,15,8,48
86630,2,3,2022-01-01 00:00:07.0,24,15,8,48
86631,2,3,2022-01-01 00:00:07.0,24,15,8,47
86632,2,3,2022-01-01 00:00:07.0,24,15,8,46
86633,2,3,2022-01-01 00:00:07.0,24,14,9,47
86634,2,3,2022-01-01 00:00:07.0,24,15,9,46
86635,2,3,2022-01-01 00:00:07.0,25,15,9,49
86636,2,3,2022-01-01 00:00:07.0,25,15,9,51
86637,2,3,2022-01-01 00:00:07.0,25,15,9,50
86638,2,3,2022-01-01 00:00:07.0,25,15,9,47
86639,2,3,2022-01-01 00:00:07.0,25,15,9,47
86640,2,3,2022-01-01 00:00:07.0,25,14,8,48
86641,2,3,2022-01-01 00:00:07.0,25,14,8,48
86642,2,3,2022-01-01 00:00:07.0,25,14,8,45
86643,2,3,2022-01-01 00:00:07.0,25,14,8,44
86644,2,3,2022-01-01 00:00:07.0,25,15,8,49
86645,2,3,2022-01-01 00:00:07.0,24,15,8,50
86646,2,3,2022-01-01 00:00:07.0,24,15,8,49
86647,2,3,2022-01-01 00:00:07.0,24,15,9,46
86648,2,3,2022-01-01 00:00:07.0,24,15,9,46
86649,2,3,2022-01-01 00:00:08.0,24,15,9,50
86650,2,3,2022-01-01 00:00:08.0,24,15,9,45
86651,2,3,2022-01-01 00:00:08.0,24,15,10,46
86652,2,3,2022-01-01 00:00:08.0,24,15,10,49
86653,2,3,2022-01-01 00:00:08.0,24,15,10,47
86654,2,3,2022-01-01 00:00:08.0,24,16,10,46
86655,2,3,2022-01-01 00:00:08.0,24,16,10,47
86656,2,3,2022-01-01 00:00:08.0,24,17,10,49
86657,2,3,2022-01-01 00:00:08.0,24,17,10,48
86658,2,3,2022-01-01 00:00:08.0,24,17,11,46
86659,2,3,2022-01-01 00:00:08.0,24,17,11,47
86660,2,3,2022-01-01 00:00:08.0,24,17,11,48
86661,2,3,2022-01-01 00:00:08.0,23,17,11,47
86662,2,3,2022-01-01 00:00:08.0,23,17,10,46
86663,2,3,2022-01-01 00:00:08.0,23,18,10,46
86664,2,3,2022-01-01 00:00:08.0,23,18,10,47
86665,2,3,2022-01-01 00:00:08.0,22,18,10,45
86666,2,3,2022-01-01 00:00:08.0,22,19,10,44
86667,2,3,2022-01-01 00:00:08.0,22,18,10,46
86668,2,3,2022-01-01 00:00:08.0,22,18,10,45
86669,2,3,2022-01-01 00:00:08.0,21,18,10,45
86670,2,3,2022-01-01 00:00:08.0,21,18,10,48
86671,2,3,2022-01-01 00:00:08.0,21,18,10,46
86672,2,3,2022-01-01 00:00:08.0,21,18,10,45
86673,2,3,2022-01-01 00:00:08.0,21,18,10,43
86674,2,3,2022-01-01 00:00:08.0,21,18,9,47
86675,2,3,2022-01-01 00:00:08.0,21,18,9,50
86676,2,3,2022-01-01 00:00:08.0,21,18,9,49
86677,2,3,2022-01-01 00:00:08.0,21,18,9,48
86678,2,3,2022-01-01 00:00:08.0,21,19,9,48
86679,2,3,2022-01-01 00:00:08.0,22,18,9,47
86680,2,3,2022-01-01 00:00:08.0,22,19,9,49
86681,2,3,2022-01-01 00:00:08.0,22,19,10,48
86682,2,3,2022-01-01 00:00:08.0,22,19,10,46
86683,2,3,2022-01-01 00:00:08.0,22,19,10,49
86684,2,3,2022-01-01 00:00:08.0,22,19,9,52
86685,2,3,2022-01-01 00:00:08.0,21,19,8,47
86686,2,3,2022-01-01 00:00:08.0,21,19,8,49
86687,2,3,2022-01-01 00:00:08.0,21,19,8,48
86688,2,3,2022-01-01 00:00:08.0,21,19,9,53
86689,2,3,2022-01-01 00:00:08.0,21,19,10,52
86690,2,3,2022-01-01 00:00:08.0,21,19,9,49
86691,2,3,2022-01-01 00:00:08.0,21,19,9,53
86692,2,3,2022-01-01 00:00:08.0,22,19,9,53
86693,2,3,2022-01-01 00:00:08.0,22,19,9,51
86694,2,3,2022-01-01 00:00:08.0,23,19,9,48
86695,2,3,2022-01-01 00:00:08.0,24,19,9,46
86696,2,3,2022-01-01 00:00:08.0,24,19,9,49
86697,2,3,2022-01-01 00:00:08.0,25,19,9,48
86698,2,3,2022-01-01 00:00:08.0,25,19,9,50
86699,2,3,2022-01-01 00:00:09.0,25,19,9,46
86700,2,3,2022-01-01 00:00:09.0,25,19,9,48
86701,2,3,2022-01-01 00:00:09.0,25,19,8,48
86702,2,3,2022-01-01 00:00:09.0,25,19,8,43
86703,2,3,2022-01-01 00:00:09.0,25,19,8,47
86704,2,3,2022-01-01 00:00:09.0,25,20,6,47
86705,2,3,2022-01-01 00:00:09.0,25,20,6,48
86706,2,3,2022-01-01 00:00:09.0,25,20,6,48
86707,2,3,2022-01-01 00:00:09.0,25,19,6,46
86708,2,3,2022-01-01 00:00:09.0,25,18,6,48
86709,2,3,2022-01-01 00:00:09.0,25,18,7,45
86710,2,3,2022-01-01 00:00:09.0,24,18,7,42
86711,2,3,2022-01-01 00:00:09.0,24,18,7,44
86712,2,3,2022-01-01 00:00:09.0,24,18,7,40
86713,2,3,2022-01-01 00:00:09.0,24,18,7,39
86714,2,3,2022-01-01 00:00:09.0,24,18,7,41
86715,2,3,2022-01-01 00:00:09.0,24,18,7,37
86716,2,3,2022-01-01 00:00:09.0,23,18,6,39
86717,2,3,2022-01-01 00:00:09.0,23,18,6,36
86718,2,3,2022-01-01 00:00:09.0,23,18,6,40
